epsilon, gamma, alpha, defaultq, successes, avg_buffer, avg_penalties
0.05, 0.99, '1.0/(t**0.5)', 0.0, 78,0.51583240833240829, 0.8 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 60,0.51049735449735456, 1.02 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 92,0.54468214756258237, 0.39 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 75,0.53504656084656077, 0.88 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 64,0.53187522546897559, 0.85 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 75,0.5712858104858104, 0.83 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 76,0.498950121515911, 0.64 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 55,0.49809379509379514, 0.43 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 70,0.53042517006802725, 1.15 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 61,0.55552172781680975, 0.69 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 64,0.53607131583694079, 0.75 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 69,0.55525649873475968, 0.7 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 76,0.54207744740639485, 0.43 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 72,0.54577160493827159, 0.91 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 75,0.54035873015873015, 0.61 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 67,0.52883795309168435, 0.61 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 53,0.45367026055705301, 0.45 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 64,0.5927442956349207, 0.86 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 85,0.53207749766573287, 0.4 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 42,0.47736566343709202, 0.75 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 58,0.51207580733442803, 0.74 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 75,0.55659894179894187, 0.5 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 72,0.55344907407407407, 0.54 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 74,0.52948841698841698, 0.67 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 81,0.55571098997024915, 0.34 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 71,0.53469585187895041, 0.66 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 63,0.56009402414164333, 0.44 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 62,0.58864776800260676, 0.72 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 89,0.50408863920099878, 0.72 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 45,0.4564973544973544, 0.35 
0.05, 0.99, '1.0/(t**0.5)', 0.0, 80,0.55930068542568534, 0.44 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 99,0.55946470476773513, 0.31 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 100,0.57363073593073599, 0.32 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 96,0.57286503427128432, 0.29 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 99,0.55362696226332586, 0.34 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.52889720823394304, 0.44 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 96,0.55307171416546419, 0.38 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 99,0.54728103546285367, 0.41 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 99,0.5730622239713149, 0.42 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 95,0.57573266499582276, 0.28 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 97,0.58230091786792815, 0.3 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.57180883175781139, 0.34 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.57425413022351801, 0.38 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 100,0.5351238816738817, 0.39 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.59109476691109342, 0.39 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 97,0.57376452299132708, 0.32 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 97,0.54850924562264769, 0.4 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 99,0.62140838398414155, 0.38 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 99,0.5619023569023569, 0.4 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 94,0.59769480519480522, 0.34 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 99,0.54332050665383991, 0.42 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 97,0.56964802665833592, 0.4 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 97,0.57391477365704169, 0.37 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 100,0.5816489177489178, 0.42 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 100,0.54850367965367963, 0.33 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 100,0.57241111111111098, 0.35 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 94,0.60104433391667444, 0.35 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 100,0.56291565656565667, 0.35 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.56715448950142833, 0.4 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.56687266248490731, 0.27 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.56232102364755421, 0.4 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.58500198780811019, 0.37 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.55573276496745883, 0.4 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 97,0.57162657502863701, 0.33 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.53041707159054097, 0.41 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 95,0.55506068200805048, 0.41 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.59479024943310654, 0.39 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 100,0.58577539682539681, 0.37 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 97,0.55232665387304569, 0.26 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 100,0.53541320346320354, 0.33 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 99,0.58669326745084316, 0.36 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.59507561033071243, 0.33 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 97,0.58508427425953202, 0.33 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 97,0.569542776810818, 0.45 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.54446638395617986, 0.38 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 99,0.58886483886483887, 0.36 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 97,0.54004663721158574, 0.32 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.56703919663103342, 0.4 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 99,0.5336960514233241, 0.38 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 99,0.59562049062049072, 0.37 
0.05, 0.1, '1.0/(t**0.5)', 0.0, 98,0.59440645522278179, 0.35 
0.05, 0.1, '1.0/t', 0.0, 97,0.56499114859939603, 0.42 
0.05, 0.1, '1.0/t', 0.0, 99,0.54700883291792379, 0.35 
0.05, 0.1, '1.0/t', 0.0, 100,0.61034126984126991, 0.23 
0.05, 0.1, '1.0/t', 0.0, 98,0.5288079777365492, 0.41 
0.05, 0.1, '1.0/t', 0.0, 97,0.57613721902381698, 0.46 
0.05, 0.1, '1.0/t', 0.0, 99,0.58016171819202123, 0.39 
0.05, 0.1, '1.0/t', 0.0, 97,0.58268309010577046, 0.35 
0.05, 0.1, '1.0/t', 0.0, 98,0.58959102688694531, 0.35 
0.05, 0.1, '1.0/t', 0.0, 100,0.56510649350649333, 0.27 
0.05, 0.1, '1.0/t', 0.0, 99,0.58792579474397655, 0.32 
0.05, 0.1, '1.0/t', 0.0, 100,0.52842301587301599, 0.33 
0.05, 0.1, '1.0/t', 0.0, 96,0.57222921176046171, 0.41 
0.05, 0.1, '1.0/t', 0.0, 99,0.56742147302753365, 0.37 
0.05, 0.1, '1.0/t', 0.0, 98,0.59801138204199433, 0.36 
0.05, 0.1, '1.0/t', 0.0, 100,0.56654841269841283, 0.45 
0.05, 0.1, '1.0/t', 0.0, 98,0.54276886945254288, 0.39 
0.05, 0.1, '1.0/t', 0.0, 99,0.56098546795516491, 0.4 
0.05, 0.1, '1.0/t', 0.0, 97,0.60671203939245189, 0.28 
0.05, 0.1, '1.0/t', 0.0, 100,0.5944184704184704, 0.22 
0.05, 0.1, '1.0/t', 0.0, 97,0.57233676975945025, 0.31 
0.05, 0.1, '1.0/t', 0.0, 99,0.58577229728744873, 0.31 
0.05, 0.1, '1.0/t', 0.0, 98,0.58060819565921606, 0.38 
0.05, 0.1, '1.0/t', 0.0, 98,0.56420229996760607, 0.35 
0.05, 0.1, '1.0/t', 0.0, 97,0.5767978756638551, 0.36 
0.05, 0.1, '1.0/t', 0.0, 97,0.6010104729176895, 0.29 
0.05, 0.1, '1.0/t', 0.0, 99,0.56880770183800478, 0.35 
0.05, 0.1, '1.0/t', 0.0, 98,0.59386488794652059, 0.32 
0.05, 0.1, '1.0/t', 0.0, 99,0.55266146311600861, 0.51 
0.05, 0.1, '1.0/t', 0.0, 98,0.59012736696410162, 0.26 
0.05, 0.1, '1.0/t', 0.0, 99,0.51935429329368721, 0.32 
0.05, 0.1, '1.0/t', 0.0, 97,0.57640811651120927, 0.41 
0.05, 0.1, '1.0/t', 0.0, 99,0.5845159386068477, 0.46 
0.05, 0.1, '1.0/t', 0.0, 98,0.557357172306152, 0.33 
0.05, 0.1, '1.0/t', 0.0, 97,0.576211005489356, 0.36 
0.05, 0.1, '1.0/t', 0.0, 98,0.59817062755838257, 0.34 
0.05, 0.1, '1.0/t', 0.0, 98,0.5707571340224401, 0.37 
0.05, 0.1, '1.0/t', 0.0, 97,0.5775207152526739, 0.32 
0.05, 0.1, '1.0/t', 0.0, 98,0.55930051241275736, 0.43 
0.05, 0.1, '1.0/t', 0.0, 96,0.6054166666666666, 0.31 
0.05, 0.1, '1.0/t', 0.0, 98,0.56725807639072945, 0.43 
0.05, 0.1, '1.0/t', 0.0, 98,0.60329365079365072, 0.34 
0.05, 0.1, '1.0/t', 0.0, 98,0.56938282239302651, 0.44 
0.05, 0.1, '1.0/t', 0.0, 98,0.56151669758812617, 0.32 
0.05, 0.1, '1.0/t', 0.0, 98,0.60467355773478215, 0.26 
0.05, 0.1, '1.0/t', 0.0, 97,0.58609325954686775, 0.35 
0.05, 0.1, '1.0/t', 0.0, 98,0.57852688694525434, 0.35 
0.05, 0.1, '1.0/t', 0.0, 96,0.59235261844636844, 0.41 
0.05, 0.1, '1.0/t', 0.0, 99,0.57551838733656913, 0.36 
0.05, 0.1, '1.0/t', 0.0, 99,0.56055796055796059, 0.43 
0.05, 0.1, '1.0/t', 0.0, 98,0.55462886886356277, 0.48 
0.05, 0.2, '1.0/t', 0.0, 98,0.55557366669611574, 0.4 
0.05, 0.2, '1.0/t', 0.0, 98,0.58498395029007266, 0.33 
0.05, 0.2, '1.0/t', 0.0, 97,0.55179408220645332, 0.3 
0.05, 0.2, '1.0/t', 0.0, 94,0.58766993644653231, 0.47 
0.05, 0.2, '1.0/t', 0.0, 95,0.55791835649730392, 0.39 
0.05, 0.2, '1.0/t', 0.0, 99,0.57723883860247494, 0.36 
0.05, 0.2, '1.0/t', 0.0, 97,0.60125979976495436, 0.32 
0.05, 0.2, '1.0/t', 0.0, 98,0.52919633654327536, 0.36 
0.05, 0.2, '1.0/t', 0.0, 95,0.54543722943722939, 0.45 
0.05, 0.2, '1.0/t', 0.0, 96,0.56131380772005768, 0.47 
0.05, 0.2, '1.0/t', 0.0, 72,0.54691358024691361, 0.5 
0.05, 0.2, '1.0/t', 0.0, 96,0.57774252946127946, 0.43 
0.05, 0.2, '1.0/t', 0.0, 99,0.5578533531563834, 0.42 
0.05, 0.2, '1.0/t', 0.0, 100,0.55982936507936509, 0.39 
0.05, 0.2, '1.0/t', 0.0, 96,0.55812800625300618, 0.43 
0.05, 0.2, '1.0/t', 0.0, 100,0.56697301587301585, 0.35 
0.05, 0.2, '1.0/t', 0.0, 98,0.56373479694908268, 0.36 
0.05, 0.2, '1.0/t', 0.0, 99,0.56718877082513453, 0.38 
0.05, 0.2, '1.0/t', 0.0, 98,0.57760689990281822, 0.49 
0.05, 0.2, '1.0/t', 0.0, 99,0.59087243284212976, 0.34 
0.05, 0.2, '1.0/t', 0.0, 98,0.5507456489089142, 0.32 
0.05, 0.2, '1.0/t', 0.0, 97,0.57581090730575257, 0.42 
0.05, 0.2, '1.0/t', 0.0, 97,0.56197185403370964, 0.33 
0.05, 0.2, '1.0/t', 0.0, 96,0.59925625300625296, 0.37 
0.05, 0.2, '1.0/t', 0.0, 99,0.5765488944276822, 0.34 
0.05, 0.2, '1.0/t', 0.0, 98,0.56050129575639773, 0.36 
0.05, 0.2, '1.0/t', 0.0, 98,0.5220203492652471, 0.35 
0.05, 0.2, '1.0/t', 0.0, 99,0.5652429052429051, 0.37 
0.05, 0.2, '1.0/t', 0.0, 97,0.55079536156855746, 0.44 
0.05, 0.2, '1.0/t', 0.0, 97,0.55089919816723942, 0.35 
0.05, 0.2, '1.0/t', 0.0, 97,0.5705380758989006, 0.48 
0.05, 0.2, '1.0/t', 0.0, 98,0.53007266542980824, 0.43 
0.05, 0.2, '1.0/t', 0.0, 99,0.56853775853775856, 0.5 
0.05, 0.2, '1.0/t', 0.0, 99,0.61003804276531548, 0.38 
0.05, 0.2, '1.0/t', 0.0, 98,0.56112745531112873, 0.38 
0.05, 0.2, '1.0/t', 0.0, 96,0.55880539021164022, 0.4 
0.05, 0.2, '1.0/t', 0.0, 96,0.58448352573352569, 0.36 
0.05, 0.2, '1.0/t', 0.0, 96,0.55781197390572379, 0.42 
0.05, 0.2, '1.0/t', 0.0, 98,0.55795270489148041, 0.45 
0.05, 0.2, '1.0/t', 0.0, 95,0.54642105263157903, 0.34 
0.05, 0.2, '1.0/t', 0.0, 98,0.5895176988544335, 0.42 
0.05, 0.2, '1.0/t', 0.0, 99,0.56619448452781784, 0.37 
0.05, 0.2, '1.0/t', 0.0, 99,0.60088598831023077, 0.26 
0.05, 0.2, '1.0/t', 0.0, 98,0.60668168566127756, 0.36 
0.05, 0.2, '1.0/t', 0.0, 98,0.55213932326177229, 0.37 
0.05, 0.2, '1.0/t', 0.0, 98,0.57058713961775187, 0.35 
0.05, 0.2, '1.0/t', 0.0, 99,0.57774651274651267, 0.3 
0.05, 0.2, '1.0/t', 0.0, 98,0.60559899284389085, 0.3 
0.05, 0.2, '1.0/t', 0.0, 97,0.57659964891923643, 0.32 
0.05, 0.2, '1.0/t', 0.0, 100,0.60228650793650784, 0.39 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 96,0.54907828282828286, 0.37 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 95,0.56421553884711773, 0.31 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 98,0.57978281355832373, 0.42 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 100,0.57399776334776331, 0.38 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 99,0.56619273543515958, 0.36 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.54904174290772223, 0.34 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.55996816471043276, 0.42 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.53253068237604317, 0.4 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 96,0.57286240379990383, 0.3 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.5622091310751105, 0.36 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 94,0.60502778545331748, 0.4 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 99,0.55243269637209025, 0.41 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.55419734904270979, 0.31 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 99,0.54560926727593395, 0.37 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 98,0.57005183025591188, 0.33 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 100,0.5744055555555555, 0.33 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.54468417607592856, 0.33 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 99,0.60114303205212305, 0.3 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.57369333987890692, 0.29 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.5560628375061365, 0.33 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.5851120929471445, 0.35 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 99,0.57660894660894668, 0.29 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 98,0.57379038195364729, 0.36 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 94,0.53658845291824009, 0.4 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 98,0.56563499425744324, 0.38 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 99,0.57947359598874748, 0.35 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.5880625102274587, 0.34 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 100,0.58526507936507943, 0.4 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 100,0.56537539682539684, 0.38 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 99,0.54917151311090706, 0.38 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.59884567322711646, 0.3 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 99,0.61272887606220949, 0.39 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 98,0.58581065759637185, 0.36 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 98,0.60787643195806462, 0.28 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 98,0.57826854551344353, 0.46 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 100,0.62902936507936502, 0.43 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 98,0.56052721088435375, 0.32 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 98,0.59838619430456153, 0.39 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 99,0.59139643185097723, 0.35 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.55435213698100294, 0.38 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 96,0.55441145081770082, 0.5 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 98,0.61396582442500813, 0.34 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 98,0.5831122448979591, 0.28 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 100,0.56228903318903312, 0.38 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.53751989705597947, 0.45 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 93,0.57488052568697734, 0.32 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 96,0.58458355880230883, 0.32 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.59323180256169949, 0.37 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 96,0.52814476611351602, 0.42 
0.05, 0.2, '1.0/(t**0.25)', 0.0, 97,0.58062644114190509, 0.3 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.57060657596371878, 0.38 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.59525090555702809, 0.35 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 97,0.58709190580324599, 0.32 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.52734936831875612, 0.4 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 96,0.56376134860509863, 0.39 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 96,0.55041576479076482, 0.33 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 99,0.57440822365064792, 0.31 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.58365094089583891, 0.35 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 99,0.58396927427230461, 0.35 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 96,0.56114395442520448, 0.32 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 97,0.55925298641793497, 0.35 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.54686669906057661, 0.41 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.57065678652413343, 0.33 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 100,0.54600800865800869, 0.34 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 99,0.57970491349279241, 0.41 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 99,0.55432229947381451, 0.35 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.58844214742173917, 0.31 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 97,0.55942153493699887, 0.43 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 97,0.56915562101129102, 0.33 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.55979407780428181, 0.46 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.60165312012250782, 0.36 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 100,0.55265339105339117, 0.35 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 97,0.57935340146680347, 0.35 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 96,0.57270630411255408, 0.34 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 97,0.57036008092709123, 0.3 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 97,0.56128910608292049, 0.4 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.60370210854904738, 0.33 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.54568027210884351, 0.39 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 97,0.57008412549649656, 0.31 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 96,0.55908234126984124, 0.38 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.57134110787171999, 0.36 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.54163596607474152, 0.43 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.59829527048914799, 0.26 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 100,0.56543059163059173, 0.29 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 99,0.55931457431457432, 0.36 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 97,0.5559182398357656, 0.42 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 99,0.5495399886308977, 0.41 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 97,0.57775977745049911, 0.45 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.58336197249462551, 0.42 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 96,0.57135461760461759, 0.29 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 97,0.57450156945002306, 0.34 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 100,0.54112893217893221, 0.49 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 99,0.57402036235369569, 0.39 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 96,0.55906152296777301, 0.37 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 100,0.60050108225108234, 0.4 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 99,0.58986313349949704, 0.35 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 99,0.6056239159269462, 0.26 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.59304326059428103, 0.33 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.56099095915422448, 0.45 
0.05, 0.2, '1.0/(t**0.75)', 0.0, 98,0.55131725417439703, 0.36 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 97,0.58864395055116703, 0.44 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 95,0.54978901799954438, 0.51 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 96,0.59925865800865796, 0.28 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 96,0.55754719817219811, 0.35 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 96,0.53774801587301579, 0.38 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 99,0.52768143192385619, 0.42 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 100,0.56107352092352092, 0.44 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 95,0.55400417710944017, 0.37 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.56923226433430507, 0.28 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 99,0.55071100616555158, 0.39 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.57042141531937451, 0.26 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 97,0.56162166584846995, 0.36 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 99,0.59434343434343428, 0.42 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.5606179138321995, 0.31 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.5824024501575521, 0.33 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 99,0.59972218578279179, 0.34 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 97,0.60082593237232407, 0.36 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 99,0.58574474907808227, 0.44 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 95,0.57077025898078526, 0.4 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 96,0.58741890632515636, 0.35 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 96,0.56064799783549779, 0.47 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.56882741408251614, 0.44 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.55161167064228289, 0.46 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 99,0.52670354337021008, 0.54 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 100,0.60618679653679652, 0.29 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.60002525252525241, 0.32 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 100,0.56277380952380951, 0.41 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.58162455458373818, 0.34 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 100,0.58220649350649345, 0.28 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 100,0.56979862914862911, 0.3 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.56374149659863937, 0.34 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.53071634714491855, 0.39 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.56128559648967813, 0.32 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.5863679064699473, 0.44 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.57570375769355364, 0.38 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 97,0.57215602267148657, 0.38 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 100,0.57686002886002885, 0.42 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.57687509202815324, 0.35 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 97,0.56560628375061373, 0.33 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 99,0.56093860684769781, 0.35 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 97,0.53523370672855208, 0.43 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.58083657272432787, 0.31 
