Date,Open,High,Low,Close
2002-05-15,0.0,5259.11,5259.11,5259.11
2002-05-14,0.0,5239.47,5239.47,5239.47
2002-05-13,0.0,5204.84,5204.84,5204.84
2002-05-10,0.0,5171.24,5171.24,5171.24
2002-05-09,0.0,5197.58,5197.58,5197.58
2002-05-08,0.0,5209.1,5209.1,5209.1
2002-05-07,0.0,5119.9,5119.9,5119.9
2002-05-03,0.0,5203.05,5203.05,5203.05
2002-05-02,0.0,5174.06,5174.06,5174.06
2002-05-01,0.0,5125.51,5125.51,5125.51
2002-04-30,0.0,5165.58,5165.58,5165.58
2002-04-29,0.0,5153.86,5153.86,5153.86
2002-04-26,0.0,5159.01,5159.01,5159.01
2002-04-25,0.0,5197.54,5197.54,5197.54
2002-04-24,0.0,5218.17,5218.17,5218.17
2002-04-23,0.0,5190.99,5190.99,5190.99
2002-04-22,0.0,5221.47,5221.47,5221.47
2002-04-19,0.0,5243.6,5243.6,5243.6
2002-04-18,0.0,5229.37,5229.37,5229.37
2002-04-17,0.0,5263.88,5263.88,5263.88
2002-04-16,0.0,5259.88,5259.88,5259.88
2002-04-15,0.0,5201.44,5201.44,5201.44
2002-04-12,0.0,5161.02,5161.02,5161.02
2002-04-11,0.0,5137.43,5137.43,5137.43
2002-04-10,0.0,5229.12,5229.12,5229.12
2002-04-09,0.0,5179.56,5179.56,5179.56
2002-04-08,0.0,5178.55,5178.55,5178.55
2002-04-05,0.0,5233.63,5233.63,5233.63
2002-04-04,0.0,5209.46,5209.46,5209.46
2002-04-03,0.0,5247.84,5247.84,5247.84
2002-04-02,0.0,5251.44,5251.44,5251.44
2002-03-28,0.0,5271.76,5271.76,5271.76
2002-03-27,0.0,5214.7,5214.7,5214.7
2002-03-26,0.0,5195.46,5195.46,5195.46
2002-03-25,0.0,5203.61,5203.61,5203.61
2002-03-22,0.0,5250.5,5250.5,5250.5
2002-03-21,5253.3,5253.3,5253.3,5253.3
2002-03-20,0.0,5266.9,5253.3,5253.3
2002-03-19,0.0,5316.07,5266.9,5316.07
2002-03-18,0.0,5299.93,5299.93,5299.93
2002-03-15,0.0,5292.73,5292.73,5292.73
2002-03-14,0.0,5261.42,5261.42,5261.42
2002-03-13,0.0,5271.96,5271.96,5271.96
2002-03-12,0.0,5252.5,5252.5,5252.5
2002-03-11,0.0,5258.93,5258.93,5258.93
2002-03-08,0.0,5285.65,5285.65,5285.65
2002-03-07,0.0,5282.14,5282.14,5282.14
2002-03-06,0.0,5245.54,5245.54,5245.54
2002-03-05,0.0,5214.03,5214.03,5214.03
2002-03-04,0.0,5241.98,5241.98,5241.98
2002-03-01,0.0,5169.02,5169.02,5169.02
2002-02-28,0.0,5100.96,5100.96,5100.96
2002-02-27,0.0,5178.44,5178.44,5178.44
2002-02-26,0.0,5138.95,5138.95,5138.95
2002-02-25,0.0,5100.74,5100.74,5100.74
2002-02-22,0.0,5050.84,5050.84,5050.84
2002-02-21,0.0,5073.31,5073.31,5073.31
2002-02-20,0.0,5024.15,5024.15,5024.15
2002-02-19,0.0,5092.5,5092.5,5092.5
2002-02-18,0.0,5154.29,5154.29,5154.29
2002-02-15,0.0,5182.48,5182.48,5182.48
2002-02-14,0.0,5208.75,5208.75,5208.75
2002-02-13,0.0,5153.92,5153.92,5153.92
2002-02-12,0.0,5135.71,5135.71,5135.71
2002-02-11,0.0,5161.78,5161.78,5161.78
2002-02-08,0.0,5128.09,5128.09,5128.09
2002-02-07,0.0,5127.03,5127.03,5127.03
2002-02-06,0.0,5073.81,5073.81,5073.81
2002-02-05,0.0,5093.36,5093.36,5093.36
2002-02-04,0.0,5167.31,5167.31,5167.31
2002-02-01,0.0,5189.68,5189.68,5189.68
2002-01-31,0.0,5164.78,5164.78,5164.78
2002-01-30,0.0,5089.32,5089.32,5089.32
2002-01-29,0.0,5131.4,5131.4,5131.4
2002-01-28,0.0,5223.62,5223.62,5223.62
2002-01-25,5233.1,5233.1,5162.6,5193.0
2002-01-24,0.0,5233.14,5233.14,5233.14
2002-01-23,0.0,5180.65,5180.65,5180.65
2002-01-22,0.0,5149.19,5149.19,5149.19
2002-01-21,0.0,5138.53,5138.53,5138.53
2002-01-18,0.0,5126.79,5126.79,5126.79
2002-01-17,0.0,5138.45,5138.45,5138.45
2002-01-16,0.0,5127.58,5127.58,5127.58
2002-01-15,0.0,5166.0,5166.0,5166.0
2002-01-14,0.0,5113.5,5113.5,5113.5
2002-01-11,0.0,5198.57,5198.57,5198.57
2002-01-10,0.0,5190.7,5190.7,5190.7
2002-01-09,0.0,5228.46,5228.46,5228.46
2002-01-08,0.0,5250.37,5250.37,5250.37
2002-01-07,0.0,5293.57,5293.57,5293.57
2002-01-04,0.0,5323.76,5323.76,5323.76
2002-01-03,0.0,5318.79,5318.79,5318.79
2002-01-02,0.0,5218.29,5218.29,5218.29
2001-12-31,0.0,5217.35,5217.35,5217.35
2001-12-28,0.0,5242.42,5242.42,5242.42
2001-12-27,0.0,5213.22,5213.22,5213.22
2001-12-24,0.0,5177.41,5177.41,5177.41
2001-12-21,0.0,5159.23,5159.23,5159.23
2001-12-20,0.0,5080.23,5080.23,5080.23
2001-12-19,0.0,5120.55,5120.55,5120.55
2001-12-18,0.0,5151.08,5151.08,5151.08
2001-12-17,0.0,5136.31,5136.31,5136.31
2001-12-14,0.0,5061.02,5061.02,5061.02
2001-12-13,0.0,5074.86,5074.86,5074.86
2001-12-12,0.0,5119.99,5119.99,5119.99
2001-12-11,0.0,5160.77,5160.77,5160.77
2001-12-10,0.0,5185.04,5185.04,5185.04
2001-12-07,0.0,5264.74,5264.74,5264.74
2001-12-06,5369.78,5369.78,5369.78,5369.78
2001-12-05,0.0,5333.53,5333.53,5333.53
2001-12-04,0.0,5212.14,5212.14,5212.14
2001-12-03,0.0,5164.64,5164.64,5164.64
2001-11-30,0.0,5203.55,5203.55,5203.55
2001-11-29,0.0,5208.51,5208.51,5208.51
2001-11-28,0.0,5205.23,5205.23,5205.23
2001-11-27,0.0,5265.96,5265.96,5265.96
2001-11-26,0.0,5302.45,5302.45,5302.45
2001-11-23,0.0,5293.21,5293.21,5293.21
2001-11-22,0.0,5345.94,5345.94,5345.94
2001-11-21,0.0,5313.78,5313.78,5313.78
2001-11-20,0.0,5298.69,5298.69,5298.69
2001-11-19,0.0,5337.96,5337.96,5337.96
2001-11-16,0.0,5290.98,5290.98,5290.98
2001-11-15,0.0,5238.2,5238.2,5238.2
2001-11-14,0.0,5240.75,5240.75,5240.75
2001-11-13,0.0,5277.07,5277.07,5277.07
2001-11-12,0.0,5146.23,5146.23,5146.23
2001-11-09,0.0,5244.21,5244.21,5244.21
2001-11-08,5216.3,5294.6,5208.4,5278.1
2001-11-07,0.0,5216.27,5216.27,5216.27
2001-11-06,0.0,5214.06,5214.06,5214.06
2001-11-05,0.0,5209.12,5209.12,5209.12
2001-11-02,0.0,5129.54,5129.54,5129.54
2001-11-01,0.0,5071.23,5071.23,5071.23
2001-10-31,0.0,5039.71,5039.71,5039.71
2001-10-30,0.0,5003.6,5003.6,5003.6
2001-10-29,0.0,5085.89,5085.89,5085.89
2001-10-26,0.0,5188.65,5188.65,5188.65
2001-10-25,0.0,5086.59,5086.59,5086.59
2001-10-24,0.0,5167.6,5167.6,5167.6
2001-10-23,0.0,5193.34,5193.34,5193.34
2001-10-22,0.0,5070.42,5070.42,5070.42
2001-10-19,0.0,5017.69,5017.69,5017.69
2001-10-18,0.0,5116.03,5116.03,5116.03
2001-10-17,0.0,5203.41,5203.41,5203.41
2001-10-16,0.0,5082.58,5082.58,5082.58
2001-10-15,0.0,5067.26,5067.26,5067.26
2001-10-12,0.0,5145.5,5145.5,5145.5
2001-10-11,0.0,5164.92,5164.92,5164.92
2001-10-10,0.0,5153.06,5153.06,5153.06
2001-10-09,0.0,5009.79,5009.79,5009.79
2001-10-08,0.0,5032.71,5032.71,5032.71
2001-10-05,0.0,5036.03,5036.03,5036.03
2001-10-04,0.0,5016.24,5016.24,5016.24
2001-10-03,0.0,4881.81,4881.81,4881.81
2001-10-02,0.0,4832.34,4832.34,4832.34
2001-10-01,0.0,4785.63,4785.63,4785.63
2001-09-28,0.0,4903.39,4903.39,4903.39
2001-09-27,0.0,4763.63,4763.63,4763.63
2001-09-26,0.0,4696.1,4696.1,4696.1
2001-09-25,0.0,4663.42,4663.42,4663.42
2001-09-24,0.0,4613.86,4613.86,4613.86
2001-09-21,0.0,4433.69,4433.69,4433.69
2001-09-20,0.0,4556.9,4556.9,4556.9
2001-09-19,0.0,4721.69,4721.69,4721.69
2001-09-18,0.0,4848.7,4848.7,4848.7
2001-09-17,0.0,4898.85,4898.85,4898.85
2001-09-14,0.0,4755.75,4755.75,4755.75
2001-09-13,0.0,4943.61,4943.61,4943.61
2001-09-12,0.0,4882.12,4882.12,4882.12
2001-09-11,0.0,4745.98,4745.98,4745.98
2001-09-10,0.0,5033.68,5033.68,5033.68
2001-09-07,0.0,5070.29,5070.29,5070.29
2001-09-06,0.0,5204.33,5204.33,5204.33
2001-09-05,0.0,5316.05,5316.05,5316.05
2001-09-04,0.0,5379.62,5379.62,5379.62
2001-09-03,0.0,5312.12,5312.12,5312.12
2001-08-31,0.0,5344.97,5344.97,5344.97
2001-08-30,0.0,5332.67,5332.67,5332.67
2001-08-29,0.0,5417.64,5417.64,5417.64
2001-08-28,0.0,5434.65,5434.65,5434.65
2001-08-24,0.0,5471.88,5471.88,5471.88
2001-08-23,0.0,5396.53,5396.53,5396.53
2001-08-22,0.0,5408.67,5408.67,5408.67
2001-08-21,0.0,5430.31,5430.31,5430.31
2001-08-20,0.0,5357.45,5357.45,5357.45
2001-08-17,0.0,5342.13,5342.13,5342.13
2001-08-16,0.0,5389.77,5389.77,5389.77
2001-08-15,0.0,5461.58,5461.58,5461.58
2001-08-14,0.0,5507.77,5507.77,5507.77
2001-08-13,0.0,5431.08,5431.08,5431.08
2001-08-10,0.0,5427.2,5427.2,5427.2
2001-08-09,0.0,5402.93,5402.93,5402.93
2001-08-08,0.0,5476.49,5476.49,5476.49
2001-08-07,0.0,5536.8,5536.8,5536.8
2001-08-06,0.0,5526.43,5526.43,5526.43
2001-08-03,0.0,5547.56,5547.56,5547.56
2001-08-02,0.0,5584.54,5584.54,5584.54
2001-08-01,0.0,5546.93,5546.93,5546.93
2001-07-31,0.0,5529.05,5529.05,5529.05
2001-07-30,0.0,5446.66,5446.66,5446.66
2001-07-27,0.0,5403.1,5403.1,5403.1
2001-07-26,0.0,5286.07,5286.07,5286.07
2001-07-25,0.0,5275.73,5275.73,5275.73
2001-07-24,0.0,5320.16,5320.16,5320.16
2001-07-23,0.0,5405.28,5405.28,5405.28
2001-07-20,0.0,5387.05,5387.05,5387.05
2001-07-19,0.0,5437.43,5437.43,5437.43
2001-07-18,0.0,5404.59,5404.59,5404.59
2001-07-17,0.0,5427.76,5427.76,5427.76
2001-07-16,0.0,5517.12,5517.12,5517.12
2001-07-13,0.0,5536.98,5536.98,5536.98
2001-07-12,0.0,5481.58,5481.58,5481.58
2001-07-11,0.0,5391.86,5391.86,5391.86
2001-07-10,0.0,5467.9,5467.9,5467.9
2001-07-09,0.0,5468.86,5468.86,5468.86
2001-07-06,0.0,5479.24,5479.24,5479.24
2001-07-05,0.0,5549.61,5549.61,5549.61
2001-07-04,0.0,5600.49,5600.49,5600.49
2001-07-03,0.0,5639.91,5639.91,5639.91
2001-07-02,0.0,5716.68,5716.68,5716.68
2001-06-29,0.0,5642.5,5642.5,5642.5
2001-06-28,0.0,5638.41,5638.41,5638.41
2001-06-27,0.0,5607.93,5607.93,5607.93
2001-06-26,0.0,5555.68,5555.68,5555.68
2001-06-25,0.0,5661.88,5661.88,5661.88
2001-06-22,0.0,5665.67,5665.67,5665.67
2001-06-21,0.0,5641.38,5641.38,5641.38
2001-06-20,0.0,5699.58,5699.58,5699.58
2001-06-19,0.0,5680.37,5680.37,5680.37
2001-06-18,0.0,5671.62,5671.62,5671.62
2001-06-15,0.0,5722.97,5722.97,5722.97
2001-06-14,0.0,5752.55,5752.55,5752.55
2001-06-13,0.0,5820.21,5820.21,5820.21
2001-06-12,0.0,5804.01,5804.01,5804.01
2001-06-11,0.0,5860.53,5860.53,5860.53
2001-06-08,0.0,5950.58,5950.58,5950.58
2001-06-07,0.0,5948.3,5948.3,5948.3
2001-06-06,0.0,5901.49,5901.49,5901.49
2001-06-05,0.0,5922.55,5922.55,5922.55
2001-06-04,0.0,5856.5,5856.5,5856.5
2001-06-01,0.0,5809.6,5809.6,5809.6
2001-05-31,0.0,5796.15,5796.15,5796.15
2001-05-30,0.0,5796.85,5796.85,5796.85
2001-05-29,0.0,5863.87,5863.87,5863.87
2001-05-25,0.0,5889.8,5889.8,5889.8
2001-05-24,0.0,5915.91,5915.91,5915.91
2001-05-23,0.0,5897.45,5897.45,5897.45
2001-05-22,0.0,5976.62,5976.62,5976.62
2001-05-21,0.0,5941.59,5941.59,5941.59
2001-05-18,0.0,5914.98,5914.98,5914.98
2001-05-17,0.0,5904.55,5904.55,5904.55
2001-05-16,0.0,5884.03,5884.03,5884.03
2001-05-15,0.0,5842.91,5842.91,5842.91
2001-05-14,0.0,5690.47,5690.47,5690.47
2001-05-11,0.0,5896.77,5896.77,5896.77
2001-05-10,0.0,5963.99,5963.99,5963.99
2001-05-09,0.0,5893.67,5893.67,5893.67
2001-05-08,0.0,5886.4,5886.4,5886.4
2001-05-04,0.0,5870.29,5870.29,5870.29
2001-05-03,0.0,5765.81,5765.81,5765.81
2001-05-02,0.0,5904.2,5904.2,5904.2
2001-05-01,0.0,5928.02,5928.02,5928.02
2001-04-30,0.0,5966.95,5966.95,5966.95
2001-04-27,0.0,5951.39,5951.39,5951.39
2001-04-26,0.0,5868.32,5868.32,5868.32
2001-04-25,0.0,5827.47,5827.47,5827.47
2001-04-24,0.0,5840.28,5840.28,5840.28
2001-04-23,0.0,5871.28,5871.28,5871.28
2001-04-20,0.0,5879.83,5879.83,5879.83
2001-04-19,0.0,5871.63,5871.63,5871.63
2001-04-18,0.0,5890.2,5890.2,5890.2
2001-04-17,0.0,5761.08,5761.08,5761.08
2001-04-12,0.0,5766.62,5766.62,5766.62
2001-04-11,0.0,5788.07,5788.07,5788.07
2001-04-10,0.0,5803.0,5803.0,5803.0
2001-04-09,0.0,5663.3,5663.3,5663.3
2001-04-06,0.0,5601.46,5601.46,5601.46
2001-04-05,0.0,5621.77,5621.77,5621.77
2001-04-04,0.0,5535.72,5535.72,5535.72
2001-04-03,0.0,5463.13,5463.13,5463.13
2001-04-02,0.0,5618.47,5618.47,5618.47
2001-03-30,5588.4,5664.8,5574.1,5633.7
2001-03-29,0.0,5588.42,5588.42,5588.42
2001-03-28,0.0,5614.01,5614.01,5614.01
2001-03-27,0.0,5728.13,5728.13,5728.13
2001-03-26,0.0,5576.6,5576.6,5576.6
2001-03-23,0.0,5402.33,5402.33,5402.33
2001-03-22,0.0,5314.75,5314.75,5314.75
2001-03-21,0.0,5540.74,5540.74,5540.74
2001-03-20,0.0,5646.8,5646.8,5646.8
2001-03-19,0.0,5551.55,5551.55,5551.55
2001-03-16,0.0,5562.83,5562.83,5562.83
2001-03-15,0.0,5729.22,5729.22,5729.22
2001-03-14,0.0,5625.95,5625.95,5625.95
2001-03-13,0.0,5720.74,5720.74,5720.74
2001-03-12,0.0,5826.52,5826.52,5826.52
2001-03-09,0.0,5917.27,5917.27,5917.27
2001-03-08,0.0,6003.17,6003.17,6003.17
2001-03-07,0.0,6001.81,6001.81,6001.81
2001-03-06,0.0,6012.02,6012.02,6012.02
2001-03-05,0.0,5931.29,5931.29,5931.29
2001-03-02,0.0,5858.56,5858.56,5858.56
2001-03-01,0.0,5908.59,5908.59,5908.59
2001-02-28,0.0,5917.88,5917.88,5917.88
2001-02-27,0.0,5941.21,5941.21,5941.21
2001-02-26,0.0,5916.75,5916.75,5916.75
2001-02-23,0.0,5943.69,5943.69,5943.69
2001-02-22,0.0,6003.13,6003.13,6003.13
2001-02-21,0.0,5972.35,5972.35,5972.35
2001-02-20,0.0,5980.12,5980.12,5980.12
2001-02-19,0.0,6093.95,6093.95,6093.95
2001-02-16,0.0,6088.28,6088.28,6088.28
2001-02-15,0.0,6197.89,6197.89,6197.89
2001-02-14,0.0,6176.22,6176.22,6176.22
2001-02-13,0.0,6228.49,6228.49,6228.49
2001-02-12,0.0,6241.38,6241.38,6241.38
2001-02-09,0.0,6164.25,6164.25,6164.25
2001-02-08,0.0,6206.1,6206.1,6206.1
2001-02-07,0.0,6225.65,6225.65,6225.65
2001-02-06,0.0,6293.43,6293.43,6293.43
2001-02-05,0.0,6269.21,6269.21,6269.21
2001-02-02,0.0,6256.43,6256.43,6256.43
2001-02-01,0.0,6251.83,6251.83,6251.83
2001-01-31,0.0,6297.53,6297.53,6297.53
2001-01-30,0.0,6334.53,6334.53,6334.53
2001-01-29,0.0,6316.98,6316.98,6316.98
2001-01-26,0.0,6294.34,6294.34,6294.34
2001-01-25,0.0,6255.63,6255.63,6255.63
2001-01-24,0.0,6264.36,6264.36,6264.36
2001-01-23,0.0,6214.66,6214.66,6214.66
2001-01-22,0.0,6231.98,6231.98,6231.98
2001-01-19,0.0,6209.32,6209.32,6209.32
2001-01-18,0.0,6209.87,6209.87,6209.87
2001-01-17,0.0,6197.36,6197.36,6197.36
2001-01-16,0.0,6083.29,6083.29,6083.29
2001-01-15,0.0,6170.3,6170.3,6170.3
2001-01-12,0.0,6165.53,6165.53,6165.53
2001-01-11,0.0,6114.89,6114.89,6114.89
2001-01-10,0.0,6059.86,6059.86,6059.86
2001-01-09,0.0,6088.14,6088.14,6088.14
2001-01-08,0.0,6149.6,6149.6,6149.6
2001-01-05,0.0,6198.09,6198.09,6198.09
2001-01-04,0.0,6185.62,6185.62,6185.62
2001-01-03,0.0,6039.89,6039.89,6039.89
2001-01-02,0.0,6174.74,6174.74,6174.74
2000-12-29,0.0,6222.46,6222.46,6222.46
2000-12-28,0.0,6223.22,6223.22,6223.22
2000-12-27,0.0,6218.17,6218.17,6218.17
2000-12-22,0.0,6097.53,6097.53,6097.53
2000-12-21,0.0,6115.48,6115.48,6115.48
2000-12-20,0.0,6176.71,6176.71,6176.71
2000-12-19,0.0,6294.98,6294.98,6294.98
2000-12-18,0.0,6246.48,6246.48,6246.48
2000-12-15,0.0,6175.81,6175.81,6175.81
2000-12-14,0.0,6263.81,6263.81,6263.81
2000-12-13,0.0,6402.96,6402.96,6402.96
2000-12-12,0.0,6390.41,6390.41,6390.41
2000-12-11,0.0,6370.35,6370.35,6370.35
2000-12-08,0.0,6288.33,6288.33,6288.33
2000-12-07,0.0,6231.37,6231.37,6231.37
2000-12-06,0.0,6273.32,6273.32,6273.32
2000-12-05,0.0,6298.98,6298.98,6298.98
2000-12-04,0.0,6158.67,6158.67,6158.67
2000-12-01,0.0,6170.42,6170.42,6170.42
2000-11-30,0.0,6142.19,6142.19,6142.19
2000-11-29,0.0,6164.88,6164.88,6164.88
2000-11-28,0.0,6249.8,6249.8,6249.8
2000-11-27,0.0,6374.69,6374.69,6374.69
2000-11-24,0.0,6327.55,6327.55,6327.55
2000-11-23,0.0,6287.26,6287.26,6287.26
2000-11-22,0.0,6221.36,6221.36,6221.36
2000-11-21,0.0,6382.15,6382.15,6382.15
2000-11-20,0.0,6344.98,6344.98,6344.98
2000-11-17,0.0,6440.1,6440.1,6440.1
2000-11-16,0.0,6430.44,6430.44,6430.44
2000-11-15,0.0,6432.29,6432.29,6432.29
2000-11-14,0.0,6412.85,6412.85,6412.85
2000-11-13,0.0,6274.82,6274.82,6274.82
2000-11-10,0.0,6400.22,6400.22,6400.22
2000-11-09,0.0,6442.19,6442.19,6442.19
2000-11-08,0.0,6477.37,6477.37,6477.37
2000-11-07,0.0,6466.91,6466.91,6466.91
2000-11-06,0.0,6430.99,6430.99,6430.99
2000-11-03,0.0,6385.44,6385.44,6385.44
2000-11-02,0.0,6392.01,6392.01,6392.01
2000-11-01,0.0,6457.61,6457.61,6457.61
2000-10-31,0.0,6438.42,6438.42,6438.42
2000-10-30,0.0,6388.4,6388.4,6388.4
2000-10-27,0.0,6366.55,6366.55,6366.55
2000-10-26,0.0,6302.32,6302.32,6302.32
2000-10-25,0.0,6367.83,6367.83,6367.83
2000-10-24,0.0,6438.38,6438.38,6438.38
2000-10-23,0.0,6315.9,6315.9,6315.9
2000-10-20,0.0,6276.27,6276.27,6276.27
2000-10-19,0.0,6218.91,6218.91,6218.91
2000-10-18,0.0,6148.24,6148.24,6148.24
2000-10-17,0.0,6203.25,6203.25,6203.25
2000-10-16,0.0,6285.73,6285.73,6285.73
2000-10-13,0.0,6209.58,6209.58,6209.58
2000-10-12,0.0,6131.94,6131.94,6131.94
2000-10-11,0.0,6117.63,6117.63,6117.63
2000-10-10,0.0,6247.68,6247.68,6247.68
2000-10-09,0.0,6264.84,6264.84,6264.84
2000-10-06,0.0,6391.23,6391.23,6391.23
2000-10-05,0.0,6381.98,6381.98,6381.98
2000-10-04,0.0,6334.94,6334.94,6334.94
2000-10-03,0.0,6345.04,6345.04,6345.04
2000-10-02,0.0,6284.46,6284.46,6284.46
2000-09-29,0.0,6294.24,6294.24,6294.24
2000-09-28,0.0,6264.06,6264.06,6264.06
2000-09-27,0.0,6269.34,6269.34,6269.34
2000-09-26,0.0,6213.21,6213.21,6213.21
2000-09-25,0.0,6257.13,6257.13,6257.13
2000-09-22,0.0,6205.92,6205.92,6205.92
2000-09-21,0.0,6199.16,6199.16,6199.16
2000-09-20,0.0,6279.87,6279.87,6279.87
2000-09-19,0.0,6403.5,6403.5,6403.5
2000-09-18,0.0,6410.15,6410.15,6410.15
2000-09-15,0.0,6417.3,6417.3,6417.3
2000-09-14,0.0,6555.5,6555.5,6555.5
2000-09-13,0.0,6478.19,6478.19,6478.19
2000-09-12,0.0,6555.52,6555.52,6555.52
2000-09-11,0.0,6581.96,6581.96,6581.96
2000-09-08,0.0,6600.74,6600.74,6600.74
2000-09-07,0.0,6689.19,6689.19,6689.19
2000-09-06,0.0,6694.73,6694.73,6694.73
2000-09-05,0.0,6752.48,6752.48,6752.48
2000-09-04,0.0,6798.06,6798.06,6798.06
2000-09-01,0.0,6795.01,6795.01,6795.01
2000-08-31,0.0,6672.66,6672.66,6672.66
2000-08-30,0.0,6615.12,6615.12,6615.12
2000-08-29,0.0,6586.27,6586.27,6586.27
2000-08-25,0.0,6563.71,6563.71,6563.71
2000-08-24,0.0,6557.04,6557.04,6557.04
2000-08-23,0.0,6566.24,6566.24,6566.24
2000-08-22,0.0,6584.82,6584.82,6584.82
2000-08-21,0.0,6542.19,6542.19,6542.19
2000-08-18,0.0,6543.66,6543.66,6543.66
2000-08-17,0.0,6518.17,6518.17,6518.17
2000-08-16,0.0,6532.05,6532.05,6532.05
2000-08-15,0.0,6475.52,6475.52,6475.52
2000-08-14,6384.5,6451.2,6365.5,6419.9
2000-08-11,0.0,6384.46,6384.46,6384.46
2000-08-10,0.0,6387.27,6387.27,6387.27
2000-08-09,0.0,6413.97,6413.97,6413.97
2000-08-08,0.0,6358.12,6358.12,6358.12
2000-08-07,0.0,6387.78,6387.78,6387.78
2000-08-04,0.0,6363.51,6363.51,6363.51
2000-08-03,0.0,6317.13,6317.13,6317.13
2000-08-02,0.0,6391.28,6391.28,6391.28
2000-08-01,0.0,6379.35,6379.35,6379.35
2000-07-31,0.0,6365.26,6365.26,6365.26
2000-07-28,0.0,6335.69,6335.69,6335.69
2000-07-27,0.0,6352.13,6352.13,6352.13
2000-07-26,0.0,6387.09,6387.09,6387.09
2000-07-25,0.0,6390.74,6390.74,6390.74
2000-07-24,0.0,6381.31,6381.31,6381.31
2000-07-21,0.0,6378.42,6378.42,6378.42
2000-07-20,0.0,6469.01,6469.01,6469.01
2000-07-19,0.0,6465.45,6465.45,6465.45
2000-07-18,0.0,6450.54,6450.54,6450.54
2000-07-17,0.0,6525.45,6525.45,6525.45
2000-07-14,0.0,6475.36,6475.36,6475.36
2000-07-13,0.0,6475.73,6475.73,6475.73
2000-07-12,0.0,6518.5,6518.5,6518.5
2000-07-11,0.0,6475.84,6475.84,6475.84
2000-07-10,0.0,6466.24,6466.24,6466.24
2000-07-07,0.0,6497.54,6497.54,6497.54
2000-07-06,0.0,6419.59,6419.59,6419.59
2000-07-05,0.0,6382.46,6382.46,6382.46
2000-07-04,0.0,6416.99,6416.99,6416.99
2000-07-03,0.0,6470.43,6470.43,6470.43
2000-06-30,0.0,6312.71,6312.71,6312.71
2000-06-29,0.0,6238.98,6238.98,6238.98
2000-06-28,0.0,6313.53,6313.53,6313.53
2000-06-27,0.0,6375.33,6375.33,6375.33
2000-06-26,0.0,6405.17,6405.17,6405.17
2000-06-23,0.0,6391.49,6391.49,6391.49
2000-06-22,0.0,6413.82,6413.82,6413.82
2000-06-21,0.0,6477.76,6477.76,6477.76
2000-06-20,0.0,6526.93,6526.93,6526.93
2000-06-19,0.0,6490.22,6490.22,6490.22
2000-06-16,0.0,6526.01,6526.01,6526.01
2000-06-15,0.0,6490.81,6490.81,6490.81
2000-06-14,0.0,6536.29,6536.29,6536.29
2000-06-13,0.0,6447.11,6447.11,6447.11
2000-06-12,0.0,6430.88,6430.88,6430.88
2000-06-09,0.0,6443.78,6443.78,6443.78
2000-06-08,0.0,6496.57,6496.57,6496.57
2000-06-07,0.0,6503.82,6503.82,6503.82
2000-06-06,0.0,6546.75,6546.75,6546.75
2000-06-05,0.0,6546.65,6546.65,6546.65
2000-06-02,0.0,6626.38,6626.38,6626.38
2000-06-01,0.0,6470.54,6470.54,6470.54
2000-05-31,0.0,6359.35,6359.35,6359.35
2000-05-30,0.0,6359.57,6359.57,6359.57
2000-05-26,0.0,6216.92,6216.92,6216.92
2000-05-25,0.0,6231.11,6231.11,6231.11
2000-05-24,0.0,6118.62,6118.62,6118.62
2000-05-23,0.0,6086.79,6086.79,6086.79
2000-05-22,6045.4,6130.1,5991.9,6035.5
2000-05-19,0.0,6045.38,6045.38,6045.38
2000-05-18,0.0,6232.95,6232.95,6232.95
2000-05-17,0.0,6196.22,6196.22,6196.22
2000-05-16,0.0,6318.36,6318.36,6318.36
2000-05-15,0.0,6247.7,6247.7,6247.7
2000-05-12,0.0,6283.45,6283.45,6283.45
2000-05-11,0.0,6245.88,6245.88,6245.88
2000-05-10,0.0,6100.65,6100.65,6100.65
2000-05-09,0.0,6123.81,6123.81,6123.81
2000-05-08,0.0,6216.3,6216.3,6216.3
2000-05-05,0.0,6238.84,6238.84,6238.84
2000-05-04,0.0,6199.58,6199.58,6199.58
2000-05-03,0.0,6184.79,6184.79,6184.79
2000-05-02,0.0,6373.39,6373.39,6373.39
2000-04-28,0.0,6327.43,6327.43,6327.43
2000-04-27,0.0,6179.27,6179.27,6179.27
2000-04-26,0.0,6256.53,6256.53,6256.53
2000-04-25,0.0,6282.97,6282.97,6282.97
2000-04-20,0.0,6241.22,6241.22,6241.22
2000-04-19,0.0,6184.91,6184.91,6184.91
2000-04-18,0.0,6074.04,6074.04,6074.04
2000-04-17,0.0,5994.57,5994.57,5994.57
2000-04-14,0.0,6178.12,6178.12,6178.12
2000-04-13,0.0,6357.0,6357.0,6357.0
2000-04-12,0.0,6350.8,6350.8,6350.8
2000-04-11,0.0,6379.22,6379.22,6379.22
2000-04-10,0.0,6533.38,6533.38,6533.38
2000-04-07,0.0,6569.88,6569.88,6569.88
2000-04-06,0.0,6451.14,6451.14,6451.14
2000-04-05,0.0,6379.32,6379.32,6379.32
2000-04-04,0.0,6427.03,6427.03,6427.03
2000-04-03,0.0,6462.12,6462.12,6462.12
2000-03-31,0.0,6540.22,6540.22,6540.22
2000-03-30,0.0,6445.17,6445.17,6445.17
2000-03-29,0.0,6598.83,6598.83,6598.83
